Gene	M1_24h_1	M1_24h_2	M1_24h_3	MO_Baseline_1	MO_Baseline_2	MO_Baseline_3	M2_24h_1	M2_24h_2	M2_24h_3
Gchfr	0.229393006938864	0.718383214586196	0	0	0.14939362575463	0.58548052054513	0	0.296411460429274	0.45527024803054
Gck	0.0539748251620857	0.149098403027324	0.0931858472500299	0	0	0	0	0	0
Gckr	0.0269874125810429	0	0	0	0.165119270570907	0	0	0	0
Gclc	21.5359552396722	22.2156620510712	22.5642872984001	13.6603085456551	12.7613607684086	14.5313012529743	25.9634947782253	27.9345346040922	27.2715805437902
Gclm	219.906931416628	230.614566282444	244.027109420043	37.0814986182235	31.1918164930851	33.9334751699282	85.2358469315838	89.2018852582764	95.4549953370699
Gcm1	0.337342657263036	0.176207203577746	0.146434902821476	0.0574652402761932	0.0786282240813841	0	0.0370510093160547	0.035928661870215	0
Gcm2	0	0	0	0	0	0	0	0	0
Gcn1l1	10.4711160814446	9.1627745860428	11.5151082673251	21.8367913049534	24.1152763257605	22.9231887141211	23.036465042257	24.0811856185116	25.9414772701323
Gcnt1	2.01056223728769	1.92472483908	1.99683958392921	34.930656767886	29.8551366837015	31.2744178057857	25.6300356943808	26.1111550141788	26.6913341492415
Gcnt2	15.1534321642556	15.2351459093374	13.4320742678972	2.11800457017969	2.50824034819615	2.91927092882919	4.90925873437724	4.59886871938752	3.80284560119627
Gcnt3	0	0	0	0	0	0	0	0	0
Gcnt4	0.1889118880673	0.203316004128169	0.159747166714337	1.15751412556332	1.61187859366837	1.31733117122654	1.25047156441684	1.51798596401659	1.07122411301304
Gcnt7	0.985040559208065	0.935253618989575	1.33122638928614	0.361210081736072	0.597574503018519	0.683060607302652	0.333459083844492	0.341322287767043	0.223171690211049
Gcom1	0	0	0.212996222285783	0	0	0	0	0	0
Gcsam	0	0	0	0.213442321025861	0.259473139468567	0.0650533911716811	0	0.0449108273377688	0.0892686760844196
Gcsh	6.11264894960621	7.90221536044815	7.16199797435944	23.2816316318977	21.8665091170329	22.5166050192981	31.3081028720662	38.0125242586875	35.3057613913879
Gda	18.9586573381826	21.7954756425397	20.4343250755423	9.5720671660059	11.1966591091891	8.80660282986633	54.1222618584268	56.4079991362376	54.1235983099836
Gdap1	0.0539748251620857	0.0406632008256337	0.0266245277857228	0.0328372801578247	0	0.056921717275221	0	0.0179643309351075	0.0357074704337678
Gdap1l1	0.202405594357822	0	0	0.254488921223141	0.338101363549952	0.325266955858406	0.259357065212383	0.332340122299489	0.553465791723401
Gdap2	34.4359384534107	41.06983283389	34.5453248019754	20.3262764176935	18.744968621002	20.7764268054557	13.1160572978834	13.8145704890977	14.7828927595799
Gde1	147.297297867332	132.223174684686	144.464687765332	30.6946476275266	27.83439132481	25.20005740513	22.7122687107415	25.0332951580723	27.0930431916213
Gdf1	0.0944559440336501	0.43374080880676	0.159747166714337	0	0.0943538688976609	0.235818542997344	0.055576513974082	0.0628751582728763	0.00892686760844196
Gdf10	0	0	0	0.0246279601183685	0.0629025792651073	0.0325266955858406	0.055576513974082	0.0269464964026613	0.0267806028253259
Gdf11	0.350836363553557	0.393077607981126	0.359431125107258	1.14930480552386	1.56470165921954	1.30106782343362	2.00075450306695	2.17368404314801	2.15137509363451
Gdf15	24.3291524418101	17.2411971500687	20.1015184782207	16.6402917199777	22.2203361253991	20.9553236311778	7.19715855964362	8.80252215820268	8.48052422801986
Gdf2	0	0	0	0	0	0	0	0	0
Gdf3	8.4335664315759	7.07539694366027	10.5433130031462	17.0589670419899	16.1109231142756	16.4422446186424	18.4977164010403	18.6559576761092	18.4250547438242
Gdf5	0	0	0	0	0	0	0	0	0.0357074704337678
Gdf6	0	0.0542176011008449	0	0	0	0.0243950216893804	0.305670826857451	0.332340122299489	0.383855307163004
Gdf7	0	0	0	0.049255920236737	0	0	0	0	0
Gdf9	0.323848950972514	0.528621610733238	0.638988666857348	3.23447209554573	2.272355675952	1.97599675683981	0.805859452624189	0.961091705028252	0.874833025627312
Gdi1	115.263239133634	122.030265677727	113.407176103286	76.7160957687179	71.2057197281014	75.8034640628014	38.8294577632253	39.6652427047174	36.9036706932991
Gdi2	403.758679624982	405.479884232944	409.618359983346	511.88394174025	444.697646937084	479.045040914363	298.631135087401	306.543343076675	316.162870088189
